master_name,duplicate_name,new_booth_num,duplicate_booth_num,name_jw_score,name_lv_score,booth_score,average_score
PANDEY,HASAULI,237.0,238.0,0.43651,0.14286,1.0,0.53
PANDEY,HETAMAPUR,237.0,131.0,0.35185,0.11111,0.0,0.15
PANDEY,I,237.0,230.0,0.0,0.0,0.64171,0.21
PANDEY,IBANAPUR,237.0,111.0,0.52778,0.25,0.0,0.26
PANDEY,IBRAHIMAPUR,237.0,53.0,0.41919,0.09091,0.0,0.17
PANDEY,IPUR,237.0,259.5,0.47222,0.0,3e-05,0.16
PANDEY,ISRAUR,237.0,279.0,0.44444,0.0,0.0,0.15
PANDEY,JAGAPUR,237.0,17.0,0.43651,0.14286,0.0,0.19
PANDEY,JAGDISHPUR,237.0,70.0,0.51111,0.2,0.0,0.24
PANDEY,JAMHOR,237.0,4.0,0.44444,0.16667,0.0,0.2
PANDEY,JARAMAKHAP,237.0,107.0,0.42222,0.1,0.0,0.17
PANDEY,JASOIYA,237.0,134.5,0.53968,0.28571,0.0,0.28
PANDEY,JOKAHARI,237.0,8.0,0.43056,0.125,0.0,0.19
PANDEY,KAJI,237.0,204.5,0.47222,0.16667,0.0,0.21
PANDEY,KALA,237.0,60.5,0.47222,0.16667,0.0,0.21
PANDEY,KANABEHARI,237.0,120.0,0.6,0.3,0.0,0.3
PANDEY,KANATARI,237.0,288.0,0.52778,0.25,0.0,0.26
PANDEY,KANCHANPUR,237.0,310.5,0.51111,0.2,0.0,0.24
PANDEY,KAPASIYA,237.0,97.5,0.51389,0.25,0.0,0.25
PANDEY,KARAHARA,237.0,121.0,0.43056,0.125,0.0,0.19
PANDEY,KARAMA,237.0,245.0,0.44444,0.16667,0.5,0.37
PANDEY,KARANJA,237.0,80.0,0.53968,0.14286,0.0,0.23
PANDEY,KARIYAVA,237.0,129.0,0.52778,0.125,0.0,0.22
PANDEY,KASAV,237.0,196.5,0.45556,0.16667,0.0,0.21
PANDEY,KATAIYA,237.0,275.5,0.53968,0.28571,0.0,0.28
PANDEY,KATHAUTIRYA,237.0,33.0,0.50505,0.18182,0.0,0.23
PANDEY,KESAUR,237.0,283.0,0.44444,0.0,0.0,0.15
PANDEY,KETAKI,237.0,304.5,0.44444,0.0,0.0,0.15
PANDEY,KHADIHA,237.0,250.0,0.53968,0.14286,0.0625,0.25
PANDEY,KHAIRABINDA,237.0,21.0,0.41919,0.18182,0.0,0.2
PANDEY,KHAIRI,237.0,42.0,0.44444,0.0,0.0,0.15
PANDEY,KHAKHADA,237.0,243.0,0.52778,0.125,0.77916,0.48
PANDEY,KHARDIHA,237.0,295.0,0.52778,0.25,0.0,0.26
PANDEY,KHEMCHAND,237.0,301.5,0.42593,0.11111,0.0,0.18
PANDEY,KOSADIHARA,237.0,27.5,0.51111,0.1,0.0,0.2
PANDEY,KOSIYARI,237.0,277.5,0.43056,0.0,0.0,0.14
PANDEY,KUNDA,237.0,241.0,0.57778,0.33333,0.97265,0.63
PANDEY,KURAMHA,237.0,37.5,0.43651,0.0,0.0,0.15
PANDEY,KUSHI,237.0,103.0,0.0,0.0,0.0,0.0
PANDEY,LEPURA,237.0,91.0,0.44444,0.0,0.0,0.15
PANDEY,MADARPURA,237.0,77.0,0.51852,0.11111,0.0,0.21
PANDEY,MALAHARA,237.0,287.0,0.43056,0.125,0.0,0.19
PANDEY,MAMAKA,237.0,81.0,0.44444,0.16667,0.0,0.2
PANDEY,MANDARAPURA,237.0,75.0,0.59091,0.27273,0.0,0.29
PANDEY,MANJHAR,237.0,83.0,0.53968,0.28571,0.0,0.28
PANDEY,MANJURAHI,237.0,23.0,0.51852,0.22222,0.0,0.25
PANDEY,MAULANAGAR,237.0,49.0,0.51111,0.2,0.0,0.24
PANDEY,MIRZA,237.0,126.0,0.0,0.0,0.0,0.0
PANDEY,MOHIDINAPUR,237.0,78.0,0.33838,0.09091,0.0,0.14
PANDEY,NARA,237.0,133.0,0.44444,0.16667,0.0,0.2
PANDEY,NARACHI,237.0,253.0,0.37302,0.14286,0.00923,0.18
PANDEY,NARAYANAPUR,237.0,317.0,0.4798,0.18182,0.0,0.22
PANDEY,NAUGAD,237.0,93.0,0.55556,0.16667,0.0,0.24
PANDEY,NAUGADH,237.0,94.0,0.53175,0.14286,0.0,0.22
PANDEY,NAVADIH,237.0,146.42857,0.53175,0.28571,0.0,0.27
PANDEY,NEHUTA,237.0,95.0,0.44444,0.0,0.0,0.15
PANDEY,NEPAVA,237.0,244.0,0.55556,0.0,0.64171,0.4
PANDEY,ORA,237.0,116.5,0.5,0.0,0.0,0.17
PANDEY,Others,237.0,183.0,0.0,0.0,0.0,0.0
PANDEY,PADRAWAN,237.0,12.0,0.625,0.25,0.0,0.29
PANDEY,PAHARAMA,237.0,92.0,0.52778,0.25,0.0,0.26
PARARIYA,6,320.0,71.0,0.0,0.0,0.0,0.0
PARARIYA,AJAB,320.0,313.5,0.58333,0.25,0.71203,0.52
PARARIYA,AJANIYA,320.0,294.0,0.77976,0.625,0.0,0.47
PARARIYA,AKAUNA,320.0,109.5,0.625,0.375,0.0,0.33
PARARIYA,ALAMPUR,320.0,57.0,0.60119,0.25,0.0,0.28
PARARIYA,AURANGABAD,320.0,178.32075,0.63333,0.3,0.0,0.31
PARARIYA,AWAN,320.0,34.0,0.58333,0.25,0.0,0.28
PARARIYA,BABHANADI,320.0,24.0,0.56481,0.22222,0.0,0.26
PARARIYA,BADAVA,320.0,39.0,0.625,0.375,0.0,0.33
PARARIYA,BADWA,320.0,40.0,0.55,0.25,0.0,0.27
PARARIYA,BAGAIYA,320.0,69.0,0.77976,0.625,0.0,0.47
PARARIYA,BAGHOI,320.0,73.0,0.52778,0.25,0.0,0.26
PARARIYA,BAGHOIKALA,320.0,72.0,0.55,0.3,0.0,0.28
PARARIYA,BAHUAARA,320.0,128.0,0.58333,0.25,0.0,0.28
PARARIYA,BAHUARA,320.0,210.0,0.60714,0.375,0.0,0.33
PARARIYA,BAJAR,320.0,280.0,0.54722,0.375,0.0,0.31
PARARIYA,BAJITAPUR,320.0,115.0,0.45833,0.11111,0.0,0.19
PARARIYA,BAKAN,320.0,63.0,0.55,0.25,0.0,0.27
PARARIYA,BALAKARAMA,320.0,231.0,0.55,0.4,0.0,0.32
PARARIYA,BALAPOKHAR,320.0,262.5,0.55,0.3,0.0,0.28
PARARIYA,BANAHI,320.0,44.0,0.625,0.375,0.0,0.33
PARARIYA,BARAI,320.0,308.5,0.76667,0.5,0.1349,0.47
PARARIYA,BARATAPUR,320.0,136.0,0.64815,0.33333,0.0,0.33
PARARIYA,BASADIHA,320.0,246.0,0.66667,0.5,0.0,0.39
PARARIYA,BATAVA,320.0,29.0,0.625,0.375,0.0,0.33
PARARIYA,BEDHANI,320.0,297.0,0.5119,0.125,2e-05,0.21
PARARIYA,BELA,320.0,158.33333,0.45833,0.125,0.0,0.19
PARARIYA,BELASARA,320.0,257.5,0.66667,0.25,0.0,0.31
PARARIYA,BELI,320.0,82.0,0.45833,0.125,0.0,0.19
PARARIYA,BHAIROPUR,320.0,224.0,0.45833,0.11111,0.0,0.19
PARARIYA,BHALUHARA,320.0,233.0,0.64815,0.22222,0.0,0.29
PARARIYA,BHARATHAULI,320.0,22.0,0.62121,0.27273,0.0,0.3
PARARIYA,BHARAVAR,320.0,125.0,0.68333,0.25,0.0,0.31
PARARIYA,BHARKUR,320.0,226.0,0.60119,0.25,0.0,0.28
PARARIYA,BHARTHAULI,320.0,19.0,0.63333,0.2,0.0,0.28
PARARIYA,BHATAKUR,320.0,318.0,0.58333,0.125,1.0,0.57
PARARIYA,BHATKUR,320.0,319.0,0.5119,0.125,1.0,0.55
PARARIYA,BHEDIYA,320.0,132.0,0.49008,0.375,0.0,0.29
PARARIYA,BIJAULI,320.0,234.0,0.5119,0.125,0.0,0.21
PARARIYA,BIJOI,320.0,90.0,0.44167,0.125,0.0,0.19
PARARIYA,BISAINI,320.0,96.0,0.5119,0.25,0.0,0.25
PARARIYA,CHAINPUR,320.0,254.0,0.47222,0.0,0.0,0.16
PARARIYA,CHANDAPUR,320.0,290.0,0.49074,0.11111,0.0,0.2
PARARIYA,CHANDAULI,320.0,229.0,0.56944,0.11111,0.0,0.23
PARARIYA,CHANDPUR,320.0,291.0,0.5,0.0,0.0,0.17
PARARIYA,CHATARA,320.0,143.0,0.60714,0.375,0.0,0.33
PARARIYA,CHAUKHADA,320.0,130.0,0.56944,0.22222,0.0,0.26
PARARIYA,CHAURIYA,320.0,50.0,0.75,0.5,0.0,0.42
PARARIYA,CHITRAGOPI,320.0,14.0,0.44722,0.2,0.0,0.22
PARARIYA,COLONY,320.0,142.5,0.43056,0.125,0.0,0.19
PARARIYA,DABURA,320.0,108.0,0.625,0.375,0.0,0.33
PARARIYA,DADHAPA,320.0,247.0,0.60119,0.25,0.0,0.28
PARARIYA,DAMAUL,320.0,261.0,0.52778,0.25,0.0,0.26
PARARIYA,DARIYAPUR,320.0,62.0,0.66019,0.33333,0.0,0.33
PARARIYA,DAYA,320.0,35.0,0.58333,0.375,0.0,0.32
PARARIYA,DEV,320.0,269.5,0.0,0.0,0.0,0.0
PARARIYA,DEVADHARI,320.0,255.0,0.64815,0.22222,0.0,0.29
PARARIYA,DEVAHARA,320.0,16.0,0.66667,0.25,0.0,0.31
PARARIYA,DEVARIYA,320.0,27.0,0.75,0.625,0.0,0.46
PARARIYA,DHAMARPUR,320.0,220.0,0.45833,0.33333,0.0,0.26
PARARIYA,DHANADI,320.0,236.0,0.60119,0.25,0.0,0.28
PARARIYA,DHANANV,320.0,289.0,0.5119,0.125,0.0,0.21
PARARIYA,DHANDHAVA,320.0,84.5,0.56944,0.22222,0.0,0.26
PARARIYA,DHARANIDHAR,320.0,177.0,0.69318,0.45455,0.0,0.38
PARARIYA,DIHRI,320.0,10.5,0.55,0.25,0.0,0.27
PARARIYA,DOSAMA,320.0,74.0,0.52778,0.25,0.0,0.26
PARARIYA,DOSMA,320.0,322.0,0.44167,0.125,1.0,0.52
PARARIYA,DOSMHA,320.0,321.0,0.43056,0.125,1.0,0.52
PARARIYA,DUMARI,320.0,316.0,0.625,0.375,0.97265,0.66
PARARIYA,DUMRI,320.0,315.0,0.55,0.25,0.89503,0.57
PARARIYA,ERAKI,320.0,292.5,0.54722,0.375,0.0,0.31
PARARIYA,ERAURA,320.0,307.0,0.55556,0.375,0.0625,0.33
PARARIYA,FESAR,320.0,58.5,0.55,0.25,0.0,0.27
PARARIYA,FESARA,320.0,66.0,0.625,0.375,0.0,0.33
PARARIYA,FULAVARIYA,320.0,300.0,0.72778,0.6,0.00033,0.44
PARARIYA,GAMHARI,320.0,56.0,0.60714,0.375,0.0,0.33
PARARIYA,GANGATI,320.0,181.0,0.60119,0.25,0.0,0.28
PARARIYA,GURAGAIYA,320.0,249.0,0.75,0.55556,0.0,0.44
PARARIYA,HAJARIKARMA,320.0,228.0,0.65404,0.45455,0.0,0.37
PARARIYA,HARANAHI,320.0,46.0,0.68333,0.375,0.0,0.35
PARARIYA,HARIHAR,320.0,242.0,0.7131,0.375,0.0,0.36
PARARIYA,HASAULI,320.0,238.0,0.60119,0.25,0.0,0.28
PARARIYA,HETAMAPUR,320.0,131.0,0.49074,0.11111,0.0,0.2
PARARIYA,I,320.0,230.0,0.0,0.125,0.0,0.04
PARARIYA,IBANAPUR,320.0,111.0,0.58333,0.125,0.0,0.24
PARARIYA,IBRAHIMAPUR,320.0,53.0,0.45455,0.36364,0.0,0.27
PARARIYA,IPUR,320.0,259.5,0.58333,0.125,0.0,0.24
PARARIYA,ISRAUR,320.0,279.0,0.51389,0.25,0.0,0.25
PARARIYA,JAGAPUR,320.0,17.0,0.60119,0.25,0.0,0.28
PARARIYA,JAGDISHPUR,320.0,70.0,0.48333,0.1,0.0,0.19
PARARIYA,JAMHOR,320.0,4.0,0.52778,0.125,0.0,0.22
PARARIYA,JARAMAKHAP,320.0,107.0,0.63333,0.4,0.0,0.34
PARARIYA,JASOIYA,320.0,134.5,0.60714,0.5,0.0,0.37
PARARIYA,JOKAHARI,320.0,8.0,0.66667,0.25,0.0,0.31
PARARIYA,KAJI,320.0,204.5,0.58333,0.25,0.0,0.28
PARARIYA,KALA,320.0,60.5,0.58333,0.25,0.0,0.28
PARARIYA,KANABEHARI,320.0,120.0,0.64167,0.3,0.0,0.31
PARARIYA,KANATARI,320.0,288.0,0.68333,0.25,0.0,0.31
PARARIYA,KANCHANPUR,320.0,310.5,0.48333,0.2,0.30993,0.33
PARARIYA,KAPASIYA,320.0,97.5,0.77778,0.625,0.0,0.47
PARARIYA,KARAHARA,320.0,121.0,0.68333,0.5,0.0,0.39
PARARIYA,KARAMA,320.0,245.0,0.72222,0.5,0.0,0.41
PARARIYA,KARANJA,320.0,80.0,0.69048,0.5,0.0,0.4
PARARIYA,KARIYAVA,320.0,129.0,0.77778,0.375,0.0,0.38
PARARIYA,KASAV,320.0,196.5,0.55,0.25,0.0,0.27
PARARIYA,KATAIYA,320.0,275.5,0.77976,0.625,0.0,0.47
PARARIYA,KATHAUTIRYA,320.0,33.0,0.7096,0.45455,0.0,0.39
PARARIYA,KESAUR,320.0,283.0,0.52778,0.125,0.0,0.22
PARARIYA,KETAKI,320.0,304.5,0.52778,0.25,0.01314,0.26
PARARIYA,KHADIHA,320.0,250.0,0.49008,0.375,0.0,0.29
PARARIYA,KHAIRABINDA,320.0,21.0,0.62652,0.45455,0.0,0.36
PARARIYA,KHAIRI,320.0,42.0,0.51389,0.25,0.0,0.25
PARARIYA,KHAKHADA,320.0,243.0,0.58333,0.125,0.0,0.24
PARARIYA,KHARDIHA,320.0,295.0,0.66667,0.375,0.0,0.35
PARARIYA,KHEMCHAND,320.0,301.5,0.41204,0.0,0.00128,0.14
PARARIYA,KOSADIHARA,320.0,27.5,0.64167,0.3,0.0,0.31
PARARIYA,KOSIYARI,320.0,277.5,0.5,0.125,0.0,0.21
PARARIYA,KUNDA,320.0,241.0,0.44167,0.125,0.0,0.19
PARARIYA,KURAMHA,320.0,37.5,0.49008,0.375,0.0,0.29
PARARIYA,KUSHI,320.0,103.0,0.44167,0.125,0.0,0.19
PARARIYA,LEPURA,320.0,91.0,0.625,0.25,0.0,0.29
PARARIYA,MADARPURA,320.0,77.0,0.66019,0.44444,0.0,0.37
PARARIYA,MALAHARA,320.0,287.0,0.58333,0.375,0.0,0.32
PARARIYA,MAMAKA,320.0,81.0,0.625,0.375,0.0,0.33
PARARIYA,MANDARAPURA,320.0,75.0,0.53788,0.36364,0.0,0.3
PARARIYA,MANJHAR,320.0,83.0,0.60119,0.125,0.0,0.24
PARARIYA,MANJURAHI,320.0,23.0,0.64815,0.22222,0.0,0.29
PARARIYA,MAULANAGAR,320.0,49.0,0.55833,0.3,0.0,0.29
PARARIYA,MIRZA,320.0,126.0,0.38333,0.25,0.0,0.21
PARARIYA,MOHIDINAPUR,320.0,78.0,0.31061,0.18182,0.0,0.16
PARARIYA,NARA,320.0,133.0,0.70833,0.375,0.0,0.36
PARARIYA,NARACHI,320.0,253.0,0.69048,0.375,0.0,0.36
PARARIYA,NARAYANAPUR,320.0,317.0,0.69318,0.36364,1.0,0.69
PARARIYA,NAUGAD,320.0,93.0,0.52778,0.125,0.0,0.22
PARARIYA,NAUGADH,320.0,94.0,0.5119,0.125,0.0,0.21
PARARIYA,NAVADIH,320.0,146.42857,0.60119,0.375,0.0,0.33
PARARIYA,NEHUTA,320.0,95.0,0.43056,0.125,0.0,0.19
PARARIYA,NEPAVA,320.0,244.0,0.625,0.25,0.0,0.29
PARARIYA,ORA,320.0,116.5,0.47222,0.25,0.0,0.24
PARARIYA,Others,320.0,183.0,0.0,0.0,0.0,0.0
PARARIYA,PADRAWAN,320.0,12.0,0.8,0.375,0.0,0.39
PARARIYA,PAHARAMA,320.0,92.0,0.68333,0.625,0.0,0.44
PARARIYA,PANDEY,320.0,237.0,0.625,0.375,0.0,0.33
PARASA,6,100.0,71.0,0.0,0.0,0.0,0.0
PARASA,AJAB,100.0,313.5,0.61111,0.33333,0.0,0.31
PARASA,AJANIYA,100.0,294.0,0.64286,0.28571,0.0,0.31
PARASA,AKAUNA,100.0,109.5,0.66667,0.33333,0.30993,0.44
PARASA,ALAMPUR,100.0,57.0,0.53968,0.14286,0.0,0.23
PARASA,AURANGABAD,100.0,178.32075,0.68889,0.3,0.0,0.33
PARASA,AWAN,100.0,34.0,0.61111,0.33333,0.0,0.31
PARASA,BABHANADI,100.0,24.0,0.61111,0.33333,0.0,0.31
PARASA,BADAVA,100.0,39.0,0.66667,0.5,0.0,0.39
PARASA,BADWA,100.0,40.0,0.57778,0.33333,0.0,0.3
PARASA,BAGAIYA,100.0,69.0,0.64286,0.42857,0.0,0.36
PARASA,BAGHOI,100.0,73.0,0.44444,0.16667,0.0,0.2
PARASA,BAGHOIKALA,100.0,72.0,0.6,0.3,0.0,0.3
PARASA,BAHUAARA,100.0,128.0,0.625,0.375,0.0,0.33
PARASA,BAHUARA,100.0,210.0,0.64286,0.42857,0.0,0.36
PARASA,BAJAR,100.0,280.0,0.58889,0.33333,0.0,0.31
PARASA,BAJITAPUR,100.0,115.0,0.51852,0.22222,0.01845,0.25
PARASA,BAKAN,100.0,63.0,0.57778,0.33333,0.0,0.3
PARASA,BALAKARAMA,100.0,231.0,0.60556,0.4,0.0,0.34
PARASA,BALAPOKHAR,100.0,262.5,0.60556,0.3,0.0,0.3
PARASA,BANAHI,100.0,44.0,0.55556,0.33333,0.0,0.3
PARASA,BARAI,100.0,308.5,0.7,0.5,0.0,0.4
PARASA,BARATAPUR,100.0,136.0,0.7037,0.44444,0.0,0.38
PARASA,BASADIHA,100.0,246.0,0.63889,0.375,0.0,0.34
PARASA,BATAVA,100.0,29.0,0.66667,0.5,0.0,0.39
PARASA,BEDHANI,100.0,297.0,0.43651,0.14286,0.0,0.19
PARASA,BELA,100.0,158.33333,0.47222,0.16667,0.0,0.21
PARASA,BELASARA,100.0,257.5,0.63889,0.375,0.0,0.34
PARASA,BELI,100.0,82.0,0.0,0.0,0.00195,0.0
PARASA,BHAIROPUR,100.0,224.0,0.51852,0.22222,0.0,0.25
PARASA,BHALUHARA,100.0,233.0,0.61111,0.33333,0.0,0.31
PARASA,BHARATHAULI,100.0,22.0,0.67677,0.36364,0.0,0.35
PARASA,BHARAVAR,100.0,125.0,0.72222,0.5,0.0,0.41
PARASA,BHARKUR,100.0,226.0,0.53968,0.28571,0.0,0.28
PARASA,BHARTHAULI,100.0,19.0,0.6,0.3,0.0,0.3
PARASA,BHATAKUR,100.0,318.0,0.52778,0.25,0.0,0.26
PARASA,BHATKUR,100.0,319.0,0.43651,0.14286,0.0,0.19
PARASA,BHEDIYA,100.0,132.0,0.43651,0.14286,0.0,0.19
PARASA,BIJAULI,100.0,234.0,0.43651,0.14286,0.0,0.19
PARASA,BIJOI,100.0,90.0,0.0,0.0,0.25703,0.09
PARASA,BISAINI,100.0,96.0,0.37302,0.14286,0.97265,0.5
PARASA,CHAINPUR,100.0,254.0,0.43056,0.125,0.0,0.19
PARASA,CHANDAPUR,100.0,290.0,0.51852,0.22222,0.0,0.25
PARASA,CHANDAULI,100.0,229.0,0.51852,0.22222,0.0,0.25
PARASA,CHANDPUR,100.0,291.0,0.43056,0.125,0.0,0.19
PARASA,CHATARA,100.0,143.0,0.64286,0.42857,0.0,0.36
PARASA,CHAUKHADA,100.0,130.0,0.61111,0.33333,0.0,0.31
PARASA,CHAURIYA,100.0,50.0,0.625,0.375,0.0,0.33
PARASA,CHITRAGOPI,100.0,14.0,0.34444,0.2,0.0,0.18
PARASA,COLONY,100.0,142.5,0.0,0.0,0.0,0.0
PARASA,DABURA,100.0,108.0,0.66667,0.33333,0.5,0.5
PARASA,DADHAPA,100.0,247.0,0.64286,0.42857,0.0,0.36
PARASA,DAMAUL,100.0,261.0,0.55556,0.33333,0.0,0.3
PARASA,DARIYAPUR,100.0,62.0,0.61111,0.33333,0.0,0.31
PARASA,DAYA,100.0,35.0,0.61111,0.33333,0.0,0.31
PARASA,DEV,100.0,269.5,0.0,0.0,0.0,0.0
PARASA,DEVADHARI,100.0,255.0,0.51852,0.22222,0.0,0.25
PARASA,DEVAHARA,100.0,16.0,0.625,0.375,0.0,0.33
PARASA,DEVARIYA,100.0,27.0,0.625,0.375,0.0,0.33
PARASA,DHAMARPUR,100.0,220.0,0.5,0.22222,0.0,0.24
PARASA,DHANADI,100.0,236.0,0.53968,0.28571,0.0,0.28
PARASA,DHANANV,100.0,289.0,0.53968,0.28571,0.0,0.28
PARASA,DHANDHAVA,100.0,84.5,0.61111,0.33333,0.01314,0.32
PARASA,DHARANIDHAR,100.0,177.0,0.67677,0.36364,0.0,0.35
PARASA,DIHRI,100.0,10.5,0.45556,0.0,0.0,0.15
PARASA,DOSAMA,100.0,74.0,0.55556,0.33333,0.0,0.3
PARASA,DOSMA,100.0,322.0,0.41111,0.16667,0.0,0.19
PARASA,DOSMHA,100.0,321.0,0.38889,0.16667,0.0,0.19
PARASA,DUMARI,100.0,316.0,0.55556,0.16667,0.0,0.24
PARASA,DUMRI,100.0,315.0,0.45556,0.0,0.0,0.15
PARASA,ERAKI,100.0,292.5,0.41111,0.33333,0.0,0.25
PARASA,ERAURA,100.0,307.0,0.55556,0.33333,0.0,0.3
PARASA,FESAR,100.0,58.5,0.58889,0.16667,0.0,0.25
PARASA,FESARA,100.0,66.0,0.61111,0.33333,0.0,0.31
PARASA,FULAVARIYA,100.0,300.0,0.60556,0.3,0.0,0.3
PARASA,GAMHARI,100.0,56.0,0.53968,0.28571,0.0,0.28
PARASA,GANGATI,100.0,181.0,0.53968,0.28571,0.0,0.28
PARASA,GURAGAIYA,100.0,249.0,0.62037,0.33333,0.0,0.32
PARASA,HAJARIKARMA,100.0,228.0,0.59343,0.36364,0.0,0.32
PARASA,HARANAHI,100.0,46.0,0.72222,0.5,0.0,0.41
PARASA,HARIHAR,100.0,242.0,0.64286,0.42857,0.0,0.36
PARASA,HASAULI,100.0,238.0,0.53175,0.28571,0.0,0.27
PARASA,HETAMAPUR,100.0,131.0,0.51852,0.22222,0.0,0.25
PARASA,I,100.0,230.0,0.0,0.0,0.0,0.0
PARASA,IBANAPUR,100.0,111.0,0.52778,0.25,0.16958,0.32
PARASA,IBRAHIMAPUR,100.0,53.0,0.4798,0.27273,0.0,0.25
PARASA,IPUR,100.0,259.5,0.61111,0.16667,0.0,0.26
PARASA,ISRAUR,100.0,279.0,0.38889,0.33333,0.0,0.24
PARASA,JAGAPUR,100.0,17.0,0.53968,0.28571,0.0,0.28
PARASA,JAGDISHPUR,100.0,70.0,0.51111,0.2,0.0,0.24
PARASA,JAMHOR,100.0,4.0,0.44444,0.16667,0.0,0.2
PARASA,JARAMAKHAP,100.0,107.0,0.68889,0.4,0.64171,0.58
PARASA,JASOIYA,100.0,134.5,0.64286,0.28571,0.0,0.31
PARASA,JOKAHARI,100.0,8.0,0.52778,0.25,0.0,0.26
PARASA,KAJI,100.0,204.5,0.47222,0.16667,0.0,0.21
PARASA,KALA,100.0,60.5,0.61111,0.33333,0.0,0.31
PARASA,KANABEHARI,100.0,120.0,0.6,0.3,0.00033,0.3
PARASA,KANATARI,100.0,288.0,0.625,0.375,0.0,0.33
PARASA,KANCHANPUR,100.0,310.5,0.51111,0.2,0.0,0.24
PARASA,KAPASIYA,100.0,97.5,0.75278,0.5,1.0,0.75
PARASA,KARAHARA,100.0,121.0,0.72222,0.5,0.00013,0.41
PARASA,KARAMA,100.0,245.0,0.77778,0.66667,0.0,0.48
PARASA,KARANJA,100.0,80.0,0.74603,0.57143,0.00033,0.44
PARASA,KARIYAVA,100.0,129.0,0.72222,0.5,0.0,0.41
PARASA,KASAV,100.0,196.5,0.58889,0.33333,0.0,0.31
PARASA,KATAIYA,100.0,275.5,0.64286,0.42857,0.0,0.36
PARASA,KATHAUTIRYA,100.0,33.0,0.50505,0.27273,0.0,0.26
PARASA,KESAUR,100.0,283.0,0.38889,0.16667,0.0,0.19
PARASA,KETAKI,100.0,304.5,0.44444,0.16667,0.0,0.2
PARASA,KHADIHA,100.0,250.0,0.53968,0.28571,0.0,0.28
PARASA,KHAIRABINDA,100.0,21.0,0.59091,0.36364,0.0,0.32
PARASA,KHAIRI,100.0,42.0,0.55556,0.0,0.0,0.19
PARASA,KHAKHADA,100.0,243.0,0.625,0.375,0.0,0.33
PARASA,KHARDIHA,100.0,295.0,0.625,0.375,0.0,0.33
PARASA,KHEMCHAND,100.0,301.5,0.42593,0.11111,0.0,0.18
PARASA,KOSADIHARA,100.0,27.5,0.60556,0.3,0.0,0.3
PARASA,KOSIYARI,100.0,277.5,0.36111,0.125,0.0,0.16
PARASA,KUNDA,100.0,241.0,0.45556,0.16667,0.0,0.21
PARASA,KURAMHA,100.0,37.5,0.53175,0.42857,0.0,0.32
PARASA,KUSHI,100.0,103.0,0.45556,0.0,1.0,0.49
PARASA,LEPURA,100.0,91.0,0.66667,0.16667,0.36857,0.4
PARASA,MADARPURA,100.0,77.0,0.62037,0.33333,2e-05,0.32
PARASA,MALAHARA,100.0,287.0,0.625,0.375,0.0,0.33
PARASA,MAMAKA,100.0,81.0,0.66667,0.5,0.00083,0.39
PARASA,MANDARAPURA,100.0,75.0,0.59343,0.36364,0.0,0.32
PARASA,MANJHAR,100.0,83.0,0.53968,0.28571,0.00436,0.28
PARASA,MANJURAHI,100.0,23.0,0.61111,0.33333,0.0,0.31
PARASA,MAULANAGAR,100.0,49.0,0.6,0.3,0.0,0.3
PARASA,MIRZA,100.0,126.0,0.57778,0.33333,0.0,0.3
PARASA,MOHIDINAPUR,100.0,78.0,0.41919,0.09091,4e-05,0.17
PARASA,NARA,100.0,133.0,0.75,0.5,0.0,0.42
PARASA,NARACHI,100.0,253.0,0.64286,0.42857,0.0,0.36
PARASA,NARAYANAPUR,100.0,317.0,0.67677,0.36364,0.0,0.35
PARASA,NAUGAD,100.0,93.0,0.55556,0.16667,0.64171,0.45
PARASA,NAUGADH,100.0,94.0,0.53968,0.28571,0.77916,0.53
PARASA,NAVADIH,100.0,146.42857,0.53968,0.28571,0.0,0.28
PARASA,NEHUTA,100.0,95.0,0.44444,0.16667,0.89503,0.5
PARASA,NEPAVA,100.0,244.0,0.66667,0.33333,0.0,0.33
PARASA,ORA,100.0,116.5,0.5,0.33333,0.00639,0.28
PARASA,Others,100.0,183.0,0.0,0.0,0.0,0.0
PARASA,PADRAWAN,100.0,12.0,0.85556,0.625,0.0,0.49
PARASA,PAHARAMA,100.0,92.0,0.80222,0.625,0.5,0.64
PARASA,PANDEY,100.0,237.0,0.55556,0.33333,0.0,0.3
PARASA,PARARIYA,100.0,320.0,0.89167,0.625,0.0,0.51
PARASADIH,6,79.0,71.0,0.0,0.0,0.5,0.17
PARASADIH,AJAB,79.0,313.5,0.57407,0.22222,0.0,0.27
PARASADIH,AJANIYA,79.0,294.0,0.58862,0.22222,0.0,0.27
PARASADIH,AKAUNA,79.0,109.5,0.61111,0.22222,0.0,0.28
PARASADIH,ALAMPUR,79.0,57.0,0.50265,0.22222,4e-05,0.24
PARASADIH,AURANGABAD,79.0,178.32075,0.68519,0.3,0.0,0.33
PARASADIH,AWAN,79.0,34.0,0.57407,0.22222,0.0,0.27
PARASADIH,BABHANADI,79.0,24.0,0.7037,0.44444,0.0,0.38
PARASADIH,BADAVA,79.0,39.0,0.61111,0.33333,0.0,0.31
PARASADIH,BADWA,79.0,40.0,0.54074,0.22222,0.0,0.25
PARASADIH,BAGAIYA,79.0,69.0,0.58862,0.22222,0.25703,0.36
PARASADIH,BAGHOI,79.0,73.0,0.51852,0.22222,0.77916,0.51
PARASADIH,BAGHOIKALA,79.0,72.0,0.53148,0.1,0.64171,0.42
